sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-505667,Control,B01,99.36,1615761,16088,0.0903,0.0836,44.34,0.2217,2910,188,0,0
GEN-508553,Control,B02,99.01,1859989,10944,0.0589,0.1945,45.23,0.1186,1101,218,0,1
GEN-509440,Control,B03,82.06,1292201,12763,0.0432,0.0354,44.69,0.0836,1608,83,0,1
GEN-501995,TreatmentA,B02,97.5,2862060,15108,0.0244,0.0546,46.17,0.0376,1085,1117,1,1
GEN-500661,Control,B02,104.87,2013451,11441,0.0422,0.2339,48.98,0.2608,1640,1149,1,1
GEN-502418,TreatmentA,B03,85.45,1008952,11702,0.1765,0.2155,47.21,0.2627,1425,1323,0,1
GEN-506929,Control,B02,104.87,2200103,16468,0.0064,0.1075,48.85,0.4682,1828,362,1,0
GEN-506199,Control,B03,75.17,710553,14736,0.0392,0.182,47.73,0.4091,1684,896,1,1
GEN-503096,Control,B02,76.18,786040,12453,0.0633,0.087,47.83,0.1134,2229,-76,0,1
GEN-505974,Control,B01,86.69,1547810,16279,0.0046,0.1084,47.38,0.2423,2323,92,0,0
GEN-508871,Control,B02,125.36,1880674,14581,0.0387,0.0479,49.58,0.3783,1597,397,0,0
GEN-508550,Control,B03,137.0,1007615,18187,0.0076,0.1666,49.58,0.1088,1890,-29,1,0
GEN-501502,TreatmentB,B03,107.07,1878584,17046,0.0237,0.1348,47.71,0.2912,2692,960,1,0
GEN-502854,TreatmentA,B03,108.57,885370,12353,0.061,0.0813,45.79,0.1627,1613,196,0,1
GEN-500511,TreatmentB,B02,88.48,4264521,14591,0.0594,0.2217,44.8,0.364,2479,1016,0,1
GEN-508040,Control,B03,98.52,1360010,9568,0.0074,0.0714,46.6,0.0878,1747,709,0,1
GEN-500505,Control,B02,106.78,570378,15151,0.0321,0.2249,48.89,0.1654,1672,544,1,0
GEN-506758,TreatmentB,B01,120.98,1604541,15160,0.0513,0.1066,46.31,0.2051,1913,678,0,0
GEN-501576,Control,B02,95.81,2858800,14561,0.0195,0.2482,43.92,0.1441,1273,114,1,0
GEN-503589,TreatmentB,B01,102.14,1458717,12715,0.0595,0.128,45.84,0.1513,2682,1330,1,0
GEN-505211,TreatmentB,B01,106.2,4170367,14721,0.0957,0.1292,48.86,0.0974,1750,1172,1,0
GEN-506087,Control,B03,100.0,945925,13130,0.0289,0.0968,45.46,0.2121,3010,379,0,0
GEN-509970,Control,B03,121.79,1840522,14768,0.0273,0.2961,45.98,0.0703,2967,473,0,0
GEN-508391,TreatmentB,B01,70.84,1960373,14533,0.1137,0.0861,42.7,0.0892,1514,883,0,0
GEN-505382,TreatmentB,B01,83.98,2384325,15252,0.0081,0.0934,44.19,0.1179,1206,857,1,0
GEN-500415,Control,B01,112.99,1607361,14304,0.0324,0.1811,43.26,0.1178,1089,116,1,0
GEN-509025,Control,B02,101.6,1640850,14002,0.026,0.0937,47.56,0.1014,1596,813,0,1
GEN-506716,TreatmentA,B03,132.79,2144114,11644,0.026,0.1496,43.54,0.0793,965,365,0,0
GEN-506593,Control,B01,108.47,833276,10357,0.0326,0.1513,46.42,0.3245,2216,176,0,1
GEN-508637,TreatmentA,B01,90.82,1867907,14477,0.069,0.2274,46.47,0.1264,1764,747,1,0
GEN-501654,TreatmentA,B03,93.13,765349,15089,0.0932,0.2492,45.24,0.2964,1831,232,0,1
GEN-505082,TreatmentA,B03,99.37,2589025,14983,0.0378,0.1862,46.15,0.2002,1277,121,0,1
GEN-507257,TreatmentB,B03,94.36,1530703,16122,0.073,0.0822,50.12,0.3236,1528,544,0,0
GEN-501869,TreatmentA,B03,68.3,1403367,15646,0.1315,0.1232,46.18,0.2688,1763,355,0,1
GEN-503510,TreatmentA,B02,118.06,1135926,13628,0.0286,0.1907,46.4,0.1639,1395,709,0,1
GEN-505356,TreatmentB,B02,103.05,2317813,17117,0.0793,0.1549,45.13,0.4755,1933,374,1,1
GEN-500139,Control,B02,105.11,2016515,11791,0.0835,0.0723,46.42,0.0866,3009,420,0,1
GEN-507732,Control,B01,101.11,1872716,16517,0.0716,0.0652,44.67,0.1289,1969,483,0,1
GEN-504452,Control,B02,114.99,1539643,14596,0.016,0.0922,45.41,0.214,1617,1324,1,0
GEN-506903,Control,B03,79.64,3024295,10532,0.047,0.2028,43.77,0.3285,1405,-22,0,0
GEN-507850,Control,B02,93.82,361981,12220,0.0439,0.1117,44.77,0.3686,1812,240,0,0
GEN-503602,TreatmentA,B02,64.53,3775008,9482,0.0483,0.1723,41.64,0.1958,1208,382,0,0
GEN-502991,Control,B01,107.16,1211669,11938,0.0341,0.1523,45.97,0.3667,2278,36,0,1
GEN-505040,TreatmentB,B01,94.33,1592871,15652,0.0703,0.0931,45.04,0.2287,1628,430,0,0
GEN-501451,TreatmentA,B02,77.02,2273109,13229,0.0157,0.1322,45.24,0.1343,1651,915,1,1
GEN-508165,TreatmentB,B02,97.04,1879723,16130,0.1822,0.1276,43.83,0.1072,2326,1340,0,0
GEN-506407,TreatmentA,B02,96.83,2624598,14294,0.0462,0.1561,48.28,0.2222,2866,613,1,1
GEN-504801,TreatmentA,B01,107.11,506778,16399,0.0382,0.1534,49.49,0.1251,1590,341,0,0
GEN-505746,TreatmentA,B03,89.64,3172579,11063,0.0282,0.1759,45.4,0.2199,2299,297,1,0
GEN-501298,Control,B02,86.31,750820,13586,0.0398,0.0406,49.68,0.1336,2352,198,0,0
GEN-506148,TreatmentA,B01,88.95,3318829,14117,0.0944,0.0578,45.66,0.1769,2095,1449,1,1
GEN-506002,Control,B01,86.52,212057,13291,0.0295,0.1204,44.74,0.1324,968,619,1,1
GEN-500818,Control,B02,110.4,1616885,19030,0.0097,0.1917,48.08,0.3574,1019,424,1,1
GEN-504783,TreatmentB,B01,72.54,2109540,10970,0.033,0.232,46.7,0.2032,2217,908,1,1
GEN-507307,TreatmentA,B03,113.64,1880737,10972,0.0419,0.1242,48.47,0.1434,1404,715,1,0
GEN-503857,TreatmentA,B01,120.36,1265997,12489,0.0262,0.0486,46.41,0.0738,2219,564,1,1
GEN-502824,Control,B02,103.4,554355,11438,0.0426,0.0786,47.47,0.159,1578,102,0,1
GEN-507738,TreatmentA,B02,124.36,2661655,13138,0.0457,0.1277,47.04,0.2546,1402,638,0,0
GEN-506388,TreatmentA,B01,124.84,1921594,18454,0.0183,0.1035,46.61,0.0564,1680,667,1,1
GEN-508436,Control,B03,108.86,1561732,19541,0.0628,0.1014,45.49,0.2487,3160,49,0,1
GEN-502160,TreatmentA,B03,92.62,1116385,12565,0.0262,0.1765,46.15,0.3949,1613,658,1,1
GEN-504171,TreatmentB,B01,95.81,1267133,16863,0.0267,0.032,47.3,0.1892,1552,741,1,1
GEN-505205,Control,B03,96.77,1342307,15048,0.0446,0.176,46.44,0.2637,1310,340,0,1
GEN-503606,TreatmentB,B01,86.29,2264967,15588,0.0329,0.2667,47.02,0.0981,2127,970,0,0
GEN-505008,TreatmentA,B01,100.8,1795525,12612,0.0476,0.1626,45.63,0.1471,2407,530,0,0
GEN-506135,TreatmentB,B01,122.77,952153,17050,0.0473,0.2742,45.66,0.1518,1863,713,1,1
GEN-505580,Control,B01,135.48,689910,12240,0.0874,0.2776,47.47,0.1526,1458,650,0,1
GEN-505426,Control,B01,103.29,438002,12495,0.1043,0.1643,45.29,0.3094,1547,258,0,0
GEN-506951,Control,B03,118.29,3291453,13780,0.1008,0.0698,48.26,0.372,2441,31,0,0
GEN-509684,TreatmentA,B01,81.33,1660987,16876,0.1265,0.1701,44.9,0.2082,1811,374,0,0
GEN-502013,TreatmentA,B02,97.89,281312,13021,0.0472,0.1721,47.31,0.1793,1952,869,0,1
GEN-502992,TreatmentA,B03,94.41,1236676,17723,0.0379,0.1175,48.26,0.16,1831,648,0,1
GEN-501659,TreatmentA,B02,102.73,942831,15178,0.011,0.0979,46.47,0.4077,2702,765,0,0
GEN-504295,Control,B02,125.08,1972254,10437,0.0032,0.1339,44.41,0.16,2558,177,0,0
GEN-506096,TreatmentB,B02,88.24,889459,14957,0.0553,0.144,45.72,0.1667,1050,658,0,0
GEN-509900,Control,B01,88.38,2150997,16715,0.0518,0.1115,48.18,0.1252,1150,208,0,1
GEN-505483,TreatmentB,B03,102.58,1587396,16498,0.089,0.174,50.09,0.1611,2898,1154,1,0
GEN-500613,Control,B03,109.14,1629456,16342,0.0278,0.0806,47.45,0.1879,1099,190,0,1
GEN-501605,TreatmentA,B02,114.59,1632350,17157,0.0773,0.1658,46.28,0.1613,924,389,1,0
GEN-501179,TreatmentB,B01,98.62,1253666,14963,0.0448,0.0863,45.96,0.2127,975,616,0,1
GEN-505526,TreatmentA,B02,108.07,3128440,15196,0.038,0.1646,45.07,0.3156,2561,427,1,1
GEN-500937,TreatmentA,B02,91.55,1737952,15203,0.0284,0.157,46.18,0.1728,1294,653,1,1
GEN-505988,TreatmentB,B03,90.0,1142367,11650,0.0632,0.1267,43.89,0.2153,1896,499,0,0
GEN-502252,TreatmentA,B01,126.96,880430,15028,0.0174,0.1624,41.11,0.1253,758,2066,1,0
GEN-505622,Control,B02,104.41,957451,15007,0.0764,0.1668,44.88,0.0656,1975,632,0,0
GEN-502560,Control,B01,108.62,1601151,15502,0.0843,0.159,44.7,0.1286,1825,1578,1,0
GEN-507583,TreatmentA,B02,92.57,2275264,14906,0.0613,0.0667,44.74,0.3492,2448,728,0,0
GEN-503168,Control,B03,107.46,1798480,17864,0.091,0.1699,45.9,0.0905,2503,4,0,0
GEN-505466,TreatmentB,B01,99.66,2034490,14270,0.0425,0.1163,43.27,0.2538,2140,477,0,0
GEN-502736,Control,B01,99.42,1108769,14102,0.1368,0.0977,48.93,0.1127,2218,12,0,0
GEN-509830,TreatmentB,B02,91.83,821632,17974,0.0252,0.1335,44.43,0.1111,1236,778,1,0
GEN-508138,Control,B03,102.12,2455529,10877,0.0127,0.0275,47.03,0.1258,1468,999,1,1
GEN-507595,Control,B03,113.37,1316160,10601,0.008,0.1501,46.85,0.2643,945,21,1,1
GEN-500989,Control,B02,101.03,1670958,11871,0.0469,0.1448,45.75,0.1233,2267,67,0,1
GEN-505892,Control,B03,94.64,1714210,8976,0.0368,0.1352,47.09,0.0892,1792,122,0,1
GEN-507238,Control,B01,97.52,1213737,12405,0.0395,0.2279,44.14,0.2455,1345,343,0,1
GEN-502102,TreatmentA,B01,96.66,1705886,13658,0.05,0.1381,43.27,0.0913,1422,1140,1,0
GEN-507845,TreatmentA,B01,110.19,3020873,14994,0.0585,0.1337,47.14,0.1516,2138,363,0,0
GEN-505203,TreatmentB,B01,120.68,2311610,17879,0.0897,0.1018,46.17,0.2059,1615,596,0,1
GEN-505034,Control,B02,112.1,3382044,16321,0.0037,0.2443,42.84,0.2177,1821,831,1,0
GEN-505320,TreatmentB,B03,130.23,819350,16255,0.0243,0.0707,47.09,0.3389,696,997,1,1
GEN-504408,TreatmentA,B01,134.51,930386,12839,0.0017,0.069,46.68,0.2549,2363,343,1,0
GEN-505456,Control,B03,110.58,2921358,16580,0.0214,0.055,42.4,0.0941,1136,151,0,1
GEN-509445,Control,B01,79.33,1875730,11545,0.0149,0.0781,43.93,0.1193,1861,-65,0,1
GEN-509233,TreatmentA,B02,75.05,2184652,14351,0.0066,0.1014,44.69,0.0766,1746,455,1,1
GEN-508439,Control,B03,104.51,2040629,18628,0.0181,0.233,46.25,0.2494,1568,132,1,1
GEN-501644,TreatmentA,B01,116.75,1060809,16085,0.0652,0.1692,45.12,0.3557,2430,510,0,1
GEN-506202,Control,B01,92.97,383624,14810,0.0263,0.0875,44.26,0.0786,1592,104,0,1
GEN-505365,Control,B03,85.68,1756863,10740,0.0191,0.1341,46.24,0.1966,2178,671,0,1
GEN-500640,TreatmentA,B01,71.45,1401098,13490,0.1934,0.2781,44.32,0.1197,2028,300,0,0
GEN-505428,TreatmentB,B01,99.71,2045900,14337,0.0356,0.0829,48.1,0.2866,2580,517,1,0
GEN-506845,Control,B01,98.43,4353434,15849,0.0127,0.1255,44.95,0.2597,1592,752,1,0
GEN-507643,Control,B01,117.65,638843,9282,0.0237,0.094,49.69,0.1842,1181,-39,0,1
GEN-509553,TreatmentA,B01,122.18,4945655,14294,0.076,0.0609,46.66,0.1238,1317,366,0,1
GEN-509463,Control,B01,118.76,1370755,19471,0.0632,0.3106,47.36,0.1461,2897,154,1,0
GEN-504868,TreatmentB,B03,103.56,1738887,16860,0.0699,0.1319,48.8,0.2804,2283,520,1,0
GEN-501377,TreatmentA,B01,122.98,761655,15109,0.0609,0.0401,44.01,0.1777,1843,761,0,0
GEN-504769,TreatmentB,B03,98.43,1248358,13775,0.0485,0.1737,48.6,0.1849,1353,579,1,1
GEN-509703,Control,B01,128.56,2134912,17695,0.0634,0.1821,48.7,0.1134,1312,96,1,0
GEN-509657,TreatmentA,B02,98.98,1387284,17251,0.0566,0.2654,50.7,0.1116,1396,148,0,0
GEN-501798,Control,B01,105.36,2779332,10035,0.0421,0.1425,46.69,0.3469,3376,823,1,1
GEN-508710,TreatmentA,B01,84.49,3071994,16240,0.0346,0.217,45.98,0.2124,861,765,1,1
GEN-509781,TreatmentB,B02,70.57,1208557,11454,0.1056,0.0648,45.06,0.2059,2642,741,0,0
GEN-503817,Control,B02,102.72,2586791,13305,0.0493,0.1459,51.1,0.0604,1811,173,0,0
GEN-503503,TreatmentB,B03,76.79,1934305,14869,0.0424,0.1913,44.54,0.2314,2958,750,0,1
GEN-507618,TreatmentB,B02,99.0,1068937,14154,0.028,0.1401,46.19,0.2581,3620,1409,1,1
GEN-504270,Control,B03,80.57,1124854,16495,0.063,0.1815,45.37,0.0793,1563,310,0,0
GEN-501537,TreatmentB,B03,95.0,2218213,14075,0.0149,0.2501,48.84,0.0995,1797,468,1,0
GEN-501494,TreatmentB,B01,112.8,2752531,16819,0.047,0.25,42.42,0.2263,1925,1136,1,0
GEN-504899,TreatmentA,B03,97.37,4669313,13157,0.0867,0.0716,50.4,0.2283,1461,161,0,0
GEN-500401,TreatmentA,B02,129.77,1183459,14932,0.0229,0.1789,50.33,0.2633,1505,1228,0,0
GEN-503561,Control,B02,94.25,2246264,17995,0.0036,0.0834,45.15,0.4541,1212,60,1,0
GEN-509173,Control,B03,88.41,1989101,15351,0.0333,0.2151,43.51,0.2405,1601,822,1,1
GEN-504485,Control,B03,104.85,971153,15599,0.0446,0.2183,45.79,0.2004,1713,53,0,0
GEN-503461,TreatmentA,B02,99.11,987791,10260,0.0555,0.2418,47.21,0.0632,1305,299,1,0
GEN-506865,Control,B03,80.22,2185422,15996,0.0928,0.126,47.55,0.1412,2373,-25,1,1
GEN-506520,TreatmentB,B03,94.74,978925,15185,0.0293,0.1308,47.08,0.2448,1108,1492,1,1
GEN-503488,TreatmentB,B03,75.91,2519095,16979,0.1064,0.2383,43.18,0.1524,1264,1004,0,0
GEN-501680,TreatmentB,B03,139.19,1540361,13714,0.0764,0.1781,45.67,0.1946,1217,1277,1,1
GEN-507275,Control,B01,80.17,1088192,17203,0.0817,0.2405,44.32,0.056,1850,683,1,0
GEN-507895,TreatmentB,B03,102.34,1962251,14102,0.1326,0.1004,45.51,0.1793,1463,951,0,0
GEN-505815,TreatmentB,B02,110.39,1184781,12352,0.1033,0.1094,50.3,0.1732,1528,857,0,0
GEN-507961,Control,B01,99.17,1056254,16056,0.0826,0.1305,45.96,0.1272,1959,686,0,1
GEN-504900,TreatmentA,B03,98.09,3454972,17424,0.0776,0.1689,47.48,0.201,2271,264,1,0
GEN-507270,TreatmentA,B02,98.8,2640252,15911,0.0135,0.1178,49.04,0.12,1071,233,1,1
GEN-505475,Control,B01,97.52,1279752,13098,0.0414,0.0941,47.65,0.2081,1598,695,0,0
GEN-507829,TreatmentB,B02,90.47,2106364,14488,0.0358,0.0918,45.31,0.2575,1713,580,0,1
GEN-507628,TreatmentA,B01,86.78,1438943,12716,0.0171,0.1769,44.61,0.172,848,532,1,0
GEN-500527,TreatmentA,B01,94.96,765102,15880,0.024,0.1431,48.41,0.3469,1039,446,1,1
GEN-504225,Control,B03,90.59,709018,12726,0.0464,0.098,47.09,0.4312,2697,77,0,0
GEN-506594,TreatmentA,B01,104.77,1653154,17301,0.1122,0.061,41.7,0.1203,1555,449,0,1
GEN-506561,Control,B03,100.95,1202240,13461,0.0628,0.1399,46.1,0.2138,1450,-35,0,1
GEN-505626,TreatmentA,B01,86.13,1363019,12280,0.0824,0.1596,50.78,0.1529,1255,403,0,0
GEN-508023,TreatmentB,B01,76.58,655149,14440,0.0322,0.208,46.62,0.228,2360,506,1,1
GEN-509332,TreatmentA,B01,100.13,2569238,18726,0.0374,0.097,44.98,0.113,2869,572,1,1
GEN-502035,TreatmentA,B01,63.83,2617760,14917,0.0309,0.135,48.27,0.2233,1470,594,1,1
GEN-503183,Control,B03,74.32,681409,12122,0.032,0.1326,52.41,0.042,1763,73,1,0
GEN-505934,TreatmentA,B01,98.76,910921,14405,0.0436,0.1305,43.71,0.1388,1867,567,0,1
GEN-505314,TreatmentB,B01,79.26,3730721,16141,0.0255,0.1182,49.54,0.2724,2904,581,0,0
GEN-506111,TreatmentB,B01,103.18,2136906,17768,0.0483,0.133,49.14,0.2431,1271,1256,1,1
GEN-507267,TreatmentA,B01,95.45,1197222,13946,0.0216,0.1992,47.62,0.3312,1684,660,0,1
GEN-504815,TreatmentA,B01,102.49,2230811,14729,0.0916,0.0632,46.54,0.1229,1129,458,0,1
GEN-504134,TreatmentB,B02,114.65,255652,15154,0.0225,0.1873,46.24,0.2155,1469,682,1,1
GEN-501768,TreatmentB,B02,105.3,1951896,18293,0.0076,0.0985,42.93,0.1662,991,939,1,0
GEN-500028,TreatmentB,B03,72.49,2726763,14707,0.0244,0.1834,44.54,0.5396,2556,477,1,1
GEN-507155,TreatmentA,B02,84.76,915362,14612,0.0428,0.1415,47.59,0.0951,1941,307,1,0
GEN-508396,TreatmentA,B02,107.91,1511928,15765,0.0496,0.1001,46.0,0.2682,1519,338,0,0
GEN-505537,TreatmentB,B02,103.33,2710491,15078,0.0319,0.2164,48.42,0.2491,1453,709,1,0
GEN-509715,TreatmentA,B01,129.04,2309771,15025,0.0235,0.0978,49.58,0.1434,1924,1045,1,0
GEN-508963,TreatmentA,B01,113.26,1802128,11360,0.0554,0.0968,47.57,0.1518,1543,572,0,1
GEN-502707,TreatmentA,B01,102.98,2693003,12284,0.0383,0.0887,44.52,0.2418,1755,552,0,0
GEN-502775,TreatmentB,B02,102.67,2902433,16506,0.0828,0.0666,45.33,0.3041,1019,767,0,0
GEN-509010,Control,B03,117.59,2688090,11363,0.0139,0.1324,45.45,0.4504,1784,485,0,0
GEN-500551,TreatmentB,B03,103.05,1000184,18707,0.112,0.1667,46.92,0.145,1363,1281,1,1
GEN-508014,Control,B03,80.42,1283921,16700,0.1162,0.0992,46.44,0.15,1825,250,0,1
GEN-502022,TreatmentB,B02,124.3,660831,21385,0.0399,0.1076,47.57,0.1197,1819,1464,1,1
GEN-501800,Control,B02,93.74,1835690,17557,0.0259,0.2531,46.95,0.1483,1724,349,1,0
GEN-501753,Control,B02,109.87,2108109,16395,0.0938,0.0651,43.93,0.1673,2815,163,0,0
GEN-508866,TreatmentA,B02,117.39,2068022,15097,0.0266,0.2258,46.3,0.296,1096,401,1,1
GEN-505508,TreatmentB,B03,109.73,1371418,15311,0.0235,0.0495,46.86,0.0286,1695,885,1,1
GEN-505185,TreatmentA,B02,83.41,2272750,14862,0.0744,0.0908,47.19,0.0774,1512,747,0,1
GEN-507290,TreatmentB,B02,93.82,2081093,13922,0.0462,0.1677,49.58,0.4302,2222,691,0,0
GEN-500566,TreatmentB,B01,83.62,1996197,16927,0.0857,0.2093,44.03,0.2568,732,490,0,1
GEN-506771,TreatmentA,B02,115.11,3385858,13037,0.035,0.1103,47.98,0.3258,2330,1700,1,1
GEN-507948,TreatmentB,B01,97.3,1393070,16253,0.1086,0.1468,43.65,0.0866,1981,711,1,0
GEN-500607,TreatmentA,B03,91.44,1357281,14603,0.1582,0.1632,44.87,0.2461,997,771,0,1
GEN-503227,Control,B03,82.83,1648481,19651,0.0211,0.0996,43.03,0.039,1689,642,1,0
GEN-505446,TreatmentB,B03,101.86,1115402,17612,0.0869,0.1317,48.41,0.1751,1201,1363,1,1
GEN-506333,TreatmentB,B01,92.56,737789,18150,0.0717,0.1179,48.21,0.0871,1330,632,1,0
GEN-502672,TreatmentB,B02,87.68,1075872,18164,0.1,0.1878,45.94,0.4858,2839,1286,1,1
GEN-501002,Control,B02,95.12,2042841,13774,0.1094,0.0947,49.92,0.1621,2011,464,0,0
GEN-501719,TreatmentA,B03,138.91,348141,14833,0.0621,0.0848,48.43,0.0771,3152,391,0,1
GEN-509436,TreatmentB,B03,90.84,1266651,18781,0.0204,0.1726,44.67,0.1518,2131,566,1,0
GEN-500541,TreatmentB,B02,79.67,644549,16683,0.122,0.0583,42.94,0.2202,1617,627,0,0
GEN-509871,TreatmentB,B03,74.41,652904,16422,0.0206,0.1192,45.06,0.1262,1116,499,1,1
GEN-503883,TreatmentA,B02,123.68,977350,10149,0.0401,0.084,48.98,0.3237,1715,241,0,0
GEN-505297,TreatmentB,B03,132.11,1567187,12788,0.1374,0.0896,51.16,0.1313,1414,573,0,0
GEN-508153,TreatmentA,B01,111.41,1645708,17028,0.0529,0.0381,47.66,0.4807,1063,414,0,0
GEN-508427,TreatmentB,B03,105.63,1691375,15549,0.0643,0.271,47.86,0.2106,1981,906,0,1
GEN-507384,TreatmentB,B03,108.13,1674609,15411,0.0556,0.1687,49.62,0.294,1584,737,1,1
GEN-501415,Control,B01,118.63,3800435,13073,0.0495,0.1932,45.5,0.2178,1436,223,0,1
GEN-509761,Control,B01,103.81,1712372,14215,0.0671,0.1232,52.15,0.1356,2551,326,1,0
GEN-509734,TreatmentA,B01,99.88,867127,12965,0.0632,0.1326,45.43,0.0975,1463,845,0,1
GEN-508220,TreatmentA,B02,120.44,2048586,15356,0.0333,0.0969,46.72,0.2422,1212,1366,1,0
GEN-503251,Control,B01,105.2,1768381,13838,0.0196,0.1851,45.57,0.153,1480,179,0,0
GEN-504176,Control,B02,90.04,1857404,16009,0.0698,0.1399,47.57,0.2199,3329,91,0,0
GEN-504370,TreatmentA,B03,106.16,1197178,18109,0.0196,0.1046,47.27,0.1242,2020,852,1,1
GEN-506956,Control,B03,110.27,703228,14015,0.1048,0.2503,45.25,0.2079,1726,52,0,1
GEN-506457,Control,B03,89.86,2953454,12425,0.0375,0.1958,44.78,0.0739,960,1604,1,0
GEN-504271,TreatmentA,B01,106.52,682346,16910,0.0093,0.0841,45.11,0.1053,2169,439,1,1
GEN-508790,TreatmentB,B03,108.27,2075280,13874,0.0696,0.2897,48.25,0.2953,1586,503,0,1
GEN-500734,Control,B01,127.69,1222795,11181,0.0159,0.1076,50.1,0.1434,1541,453,0,0
GEN-500770,TreatmentB,B01,101.31,2560034,17135,0.0709,0.1145,47.56,0.1036,1331,610,1,1
GEN-508424,TreatmentA,B01,113.29,5815765,12949,0.0301,0.216,49.12,0.1094,901,423,1,0
GEN-500507,TreatmentA,B03,104.15,1004117,15108,0.0427,0.0867,46.55,0.3607,1000,230,0,0
GEN-500683,TreatmentA,B01,84.49,1618420,13978,0.0243,0.1658,49.61,0.1584,1716,203,1,0
GEN-508944,Control,B02,104.82,1487558,12888,0.0779,0.1472,46.52,0.2028,2232,-90,0,1
GEN-504721,TreatmentA,B02,113.17,697266,16353,0.0516,0.1173,47.78,0.2423,1209,253,1,1
GEN-504182,Control,B03,112.95,3602632,12150,0.0372,0.196,48.12,0.0954,1040,234,0,0
GEN-500709,TreatmentB,B02,117.67,1424380,13196,0.0524,0.2521,47.79,0.1568,3341,720,0,0
GEN-509467,TreatmentA,B02,105.47,846798,15631,0.0583,0.1398,49.84,0.1311,2216,753,1,0
GEN-502128,TreatmentB,B02,86.7,2295070,14251,0.0148,0.2039,48.27,0.2178,1501,965,1,1
GEN-506927,TreatmentB,B01,103.01,1721743,17611,0.0153,0.1283,43.58,0.3228,3291,827,1,0
GEN-505523,TreatmentA,B01,97.52,1344702,14717,0.013,0.0485,45.61,0.1097,1004,195,1,1
GEN-508997,Control,B01,107.86,1629317,14310,0.0626,0.1191,44.0,0.2934,1277,14,1,0
GEN-508132,TreatmentA,B01,114.21,2319500,15338,0.0291,0.1232,48.2,0.1262,1486,420,0,0
GEN-501241,Control,B01,100.33,2043151,13525,0.0166,0.1551,46.53,0.2039,1306,178,0,0
GEN-502788,TreatmentB,B02,122.96,3077987,17574,0.048,0.0848,47.13,0.2242,2441,1827,1,1
GEN-501732,TreatmentA,B03,101.78,893316,13530,0.0612,0.1631,44.73,0.2784,1870,1348,1,1
GEN-504493,TreatmentB,B03,87.61,3563412,15122,0.0415,0.208,47.52,0.0387,1182,1472,1,0
GEN-503084,TreatmentA,B03,96.88,2635227,17511,0.004,0.135,44.11,0.173,1777,650,1,0
GEN-504638,TreatmentA,B01,109.56,2276223,13816,0.121,0.1339,49.62,0.2815,1353,368,0,0
GEN-506160,Control,B01,106.07,1218967,13117,0.0397,0.0755,47.84,0.2238,1620,790,0,0
GEN-503591,Control,B01,107.99,3034019,12731,0.0607,0.1384,48.56,0.2556,1611,-15,0,0
GEN-504962,Control,B03,116.59,2259462,12344,0.0752,0.2101,43.82,0.1032,1233,386,0,1
GEN-504146,Control,B01,87.35,1096503,12772,0.0056,0.1675,48.16,0.1439,1775,501,0,1
GEN-505517,TreatmentA,B01,89.64,2009183,15093,0.0568,0.1865,46.79,0.1793,1920,1573,1,1
GEN-506207,TreatmentA,B02,113.29,665818,18962,0.0131,0.1514,48.97,0.1194,1553,492,1,0
GEN-503410,TreatmentA,B02,98.93,2578118,15537,0.0172,0.1939,44.24,0.1112,2564,855,1,0
GEN-509554,TreatmentB,B02,86.75,573525,12306,0.0667,0.0644,44.67,0.3875,1359,1249,0,0
GEN-506171,Control,B02,105.02,2166161,16493,0.0583,0.0814,45.21,0.1118,1522,210,0,1
GEN-508018,Control,B02,70.71,2107442,12620,0.0579,0.0187,46.25,0.077,1870,191,0,1
GEN-501244,Control,B01,117.08,1515518,15075,0.008,0.1924,41.33,0.228,1019,734,0,0
GEN-500644,TreatmentA,B01,138.2,1703295,15603,0.0585,0.2942,48.41,0.2735,2015,1096,1,1
GEN-500440,TreatmentA,B03,99.01,2298744,12157,0.0137,0.1656,48.89,0.1889,1281,326,1,0
GEN-508939,TreatmentB,B02,100.17,3678950,14471,0.0237,0.1496,45.55,0.1769,1701,864,1,1
GEN-502805,TreatmentA,B01,108.08,2052006,13173,0.0887,0.1909,43.98,0.23,1308,416,0,0
GEN-504208,TreatmentA,B03,129.16,2712225,12864,0.0175,0.1544,47.06,0.3409,3842,328,0,1
GEN-500332,TreatmentA,B02,81.61,1560056,15228,0.0747,0.1078,47.59,0.1482,1241,1659,1,1
GEN-507874,TreatmentB,B01,96.53,1205769,14995,0.0825,0.2351,46.39,0.2927,3060,815,1,1
GEN-508918,TreatmentB,B02,116.55,3207021,15327,0.033,0.0467,45.8,0.1874,1372,629,0,1
GEN-502699,TreatmentA,B01,131.28,4934858,18510,0.0402,0.1357,47.75,0.1884,2368,659,1,0
GEN-505577,TreatmentB,B01,96.78,1508523,14133,0.1049,0.1483,45.27,0.2794,1202,980,0,1
GEN-509664,Control,B03,124.43,1448601,8748,0.0086,0.0677,48.19,0.161,1504,231,0,1
GEN-505198,Control,B02,73.9,1372497,12189,0.1219,0.1739,51.33,0.4684,1463,75,0,1
GEN-504664,Control,B03,98.31,1655707,12686,0.0137,0.0779,50.33,0.2257,3419,575,1,0
GEN-504258,Control,B02,102.84,723029,13782,0.0457,0.1012,46.22,0.1451,2475,15,1,1
